brand,model,variant,type,price,fuel,displacement,no_of_cylinders,transmission,gearbox,drive_type,mileage,capacity,front_brake,rear_brake,boot_space,seating_capacity,wheel_base,cruise_control,parking_sensors,keyLess_entry,engine_start_stop_button,tyre_size,tyre_type,LED_headlamps,no_of_airbags,rear_camera,hill_assist,url,bhp_value,bhp_rpm,torque_value,torque_rpm,image_link,Ahmedabad,Bangalore,Chandigarh,Chennai,Hyderabad,Jaipur,Lucknow,Mumbai,Patna,Pune
tata,tata altroz,tata altroz xe cng,hatchback cars,759990,cng,1199,3.0,Manual,5,FWD,26.2,37.0,Disc,Drum,210.0,5,2501.0,False,Rear,False,False,165/80 R14,Radial Tubeless,False,2.0,False,False,https://www.cardekho.com/overview/Tata_Altroz/Tata_Altroz_XE_CNG.htm,72,6000.0,103.0,3500.0,https://stimg.cardekho.com/images/carexteriorimages/930x620/Tata/Altroz/10707/1738305103049/front-left-side-47.jpg,846000.0000000001,927000.0,864000.0,903999.9999999999,907000.0,867000.0,863000.0000000001,851000.0,878999.9999999999,869999.9999999999
tata,tata altroz,tata altroz xm plus s,hatchback cars,779990,petrol,1199,3.0,Manual,5,FWD,19.33,37.0,Disc,Drum,345.0,5,2501.0,True,Rear,False,False,185/60 R16,Radial Tubeless,False,2.0,False,False,https://www.cardekho.com/overview/Tata_Altroz/Tata_Altroz_XM_Plus_S.htm,86,6000.0,115.0,3250.0,https://stimg.cardekho.com/images/carexteriorimages/930x620/Tata/Altroz/10707/1738305103049/front-left-side-47.jpg,868000.0,950000.0,886000.0,927000.0,931000.0,889000.0,885000.0,903999.9999999999,900000.0,923000.0
tata,tata altroz,tata altroz xt,hatchback cars,819990,petrol,1199,3.0,Manual,5,FWD,19.33,37.0,Disc,Drum,345.0,5,2501.0,True,Rear,True,True,185/60 R16,Radial Tubeless,True,2.0,False,False,https://www.cardekho.com/overview/Tata_Altroz/Tata_Altroz_XT.htm,86,6000.0,115.0,3250.0,https://stimg.cardekho.com/images/carexteriorimages/930x620/Tata/Altroz/10707/1738305103049/front-left-side-47.jpg,911999.9999999999,998000.0,931000.0,973000.0,977999.9999999999,934000.0,930000.0000000001,949000.0,946000.0000000001,969000.0
tata,tata altroz,tata altroz xm plus cng,hatchback cars,844990,cng,1199,3.0,Manual,5,FWD,26.2,37.0,Disc,Drum,210.0,5,2501.0,False,Rear,False,False,185/60 R16,Radial Tubeless,False,2.0,False,False,https://www.cardekho.com/overview/Tata_Altroz/Tata_Altroz_XM_Plus_CNG.htm,72,6000.0,103.0,3500.0,https://stimg.cardekho.com/images/carexteriorimages/930x620/Tata/Altroz/10707/1738305103049/front-left-side-47.jpg,940000.0,1030000.0000000001,959000.0,1002999.9999999999,1007000.0,961000.0,958000.0,944000.0,984000.0,966000.0
tata,tata altroz,tata altroz xma plus dct,hatchback cars,849990,petrol,1199,3.0,Automatic,-1,FWD,18.5,37.0,Disc,Drum,345.0,5,2501.0,False,Rear,False,False,185/60 R16,Radial Tubeless,False,2.0,False,False,https://www.cardekho.com/overview/Tata_Altroz/Tata_Altroz_XMA_Plus_DCT.htm,86,6000.0,115.0,3250.0,https://stimg.cardekho.com/images/carexteriorimages/930x620/Tata/Altroz/10707/1738305103049/front-left-side-47.jpg,944999.9999999999,1034000.0,964000.0,1008000.0,1013000.0000000001,967000.0,963000.0000000001,983000.0,988000.0000000001,1003999.9999999999
tata,tata altroz,tata altroz xz,hatchback cars,869990,petrol,1199,3.0,Manual,5,FWD,19.33,37.0,Disc,Drum,345.0,5,2501.0,True,Rear,True,True,185/60 R16,Radial Tubeless,True,2.0,False,False,https://www.cardekho.com/overview/Tata_Altroz/Tata_Altroz_XZ.htm,86,6000.0,115.0,3250.0,https://stimg.cardekho.com/images/carexteriorimages/930x620/Tata/Altroz/10707/1738305103049/front-left-side-47.jpg,967000.0,1058000.0,986999.9999999999,1032000.0,1036999.9999999999,989000.0,986000.0,1006000.0,1011000.0,1027000.0
tata,tata altroz,tata altroz xm plus s cng,hatchback cars,874990,cng,1199,3.0,Manual,5,FWD,26.2,37.0,Disc,Drum,210.0,5,2501.0,False,Rear,False,False,185/60 R16,Radial Tubeless,False,2.0,False,False,https://www.cardekho.com/overview/Tata_Altroz/Tata_Altroz_XM_Plus_S_CNG.htm,72,6000.0,103.0,3500.0,https://stimg.cardekho.com/images/carexteriorimages/930x620/Tata/Altroz/10707/1738305103049/front-left-side-47.jpg,972000.0000000001,1064000.0,992000.0,1038000.0000000001,1042000.0,994999.9999999999,991000.0,977000.0,1018000.0,999000.0
tata,tata altroz,tata altroz xma plus s dct,hatchback cars,879990,petrol,1199,3.0,Automatic,-1,FWD,18.5,37.0,Disc,Drum,345.0,5,2501.0,False,Rear,False,False,185/60 R16,Radial Tubeless,False,2.0,False,False,https://www.cardekho.com/overview/Tata_Altroz/Tata_Altroz_XMA_Plus_S_DCT.htm,86,6000.0,115.0,3250.0,https://stimg.cardekho.com/images/carexteriorimages/930x620/Tata/Altroz/10707/1738305103049/front-left-side-47.jpg,977999.9999999999,1070000.0,998000.0,1043000.0,1048000.0,1000000.0,997000.0000000001,1017000.0,1022000.0000000001,1039000.0
tata,tata altroz,tata altroz xm plus diesel,hatchback cars,879990,diesel,1497,4.0,Manual,5,FWD,23.64,37.0,Disc,Drum,345.0,5,2501.0,False,Rear,False,False,185/60 R16,Radial Tubeless,False,2.0,False,False,https://www.cardekho.com/overview/Tata_Altroz/Tata_Altroz_XM_Plus_Diesel.htm,88,4000.0,200.0,1250.0,https://stimg.cardekho.com/images/carexteriorimages/930x620/Tata/Altroz/10707/1738305103049/front-left-side-47.jpg,977999.9999999999,1070000.0,999000.0,1043000.0,1048000.0,1031000.0,997000.0000000001,1035000.0,1022000.0000000001,1057000.0
tata,tata altroz,tata altroz xz lux,hatchback cars,899990,petrol,1199,3.0,Manual,5,FWD,19.33,37.0,Disc,Drum,345.0,5,2501.0,True,Rear,True,True,185/60 R16,Radial Tubeless,True,2.0,False,False,https://www.cardekho.com/overview/Tata_Altroz/Tata_Altroz_XZ_LUX.htm,86,6000.0,115.0,3250.0,https://stimg.cardekho.com/images/carexteriorimages/930x620/Tata/Altroz/10707/1738305103049/front-left-side-47.jpg,1000000.0,1094000.0,1019999.9999999999,1067000.0,1072000.0,1023000.0,1019000.0,1040000.0,1044999.9999999999,1062000.0
tata,tata altroz,tata altroz xm plus s diesel,hatchback cars,909990,diesel,1497,4.0,Manual,5,FWD,23.64,37.0,Disc,Drum,345.0,5,2501.0,False,Rear,False,False,185/60 R16,Radial Tubeless,False,2.0,False,False,https://www.cardekho.com/overview/Tata_Altroz/Tata_Altroz_XM_Plus_S_Diesel.htm,88,4000.0,200.0,1250.0,https://stimg.cardekho.com/images/carexteriorimages/930x620/Tata/Altroz/10707/1738305103049/front-left-side-47.jpg,1011000.0,1106000.0,1032000.0,1078000.0,1084000.0,1066000.0,1030000.0000000001,1070000.0,1056000.0,1092000.0
tata,tata altroz,tata altroz xta dct,hatchback cars,919990,petrol,1199,3.0,Automatic,-1,FWD,18.5,37.0,Disc,Drum,345.0,5,2501.0,True,Rear,True,True,185/60 R16,Radial Tubeless,True,2.0,False,False,https://www.cardekho.com/overview/Tata_Altroz/Tata_Altroz_XTA_DCT.htm,86,6000.0,115.0,3250.0,https://stimg.cardekho.com/images/carexteriorimages/930x620/Tata/Altroz/10707/1738305103049/front-left-side-47.jpg,1022000.0000000001,1118000.0,1042000.0,1090000.0,1095000.0,1044999.9999999999,1041000.0,1063000.0,1068000.0,1085000.0
tata,tata altroz,tata altroz xz plus s,hatchback cars,919990,petrol,1199,3.0,Manual,5,FWD,19.33,37.0,Disc,Drum,345.0,5,2501.0,True,Rear,True,True,185/60 R16,Radial Tubeless,True,2.0,False,False,https://www.cardekho.com/overview/Tata_Altroz/Tata_Altroz_XZ_Plus_S.htm,86,6000.0,115.0,3250.0,https://stimg.cardekho.com/images/carexteriorimages/930x620/Tata/Altroz/10707/1738305103049/front-left-side-47.jpg,1022000.0000000001,1118000.0,1042000.0,1090000.0,1095000.0,1044999.9999999999,1041000.0,1063000.0,1068000.0,1085000.0
tata,tata altroz,tata altroz xz plus s dark edition,hatchback cars,949990,petrol,1199,3.0,Manual,-1,FWD,19.33,37.0,Disc,Drum,345.0,5,2501.0,True,Rear,True,True,185/60 R16,"Tubeless,Radial",True,2.0,False,False,https://www.cardekho.com/overview/Tata_Altroz/Tata_Altroz_XZ_Plus_S_Dark_Edition.htm,86,6000.0,115.0,3250.0,https://stimg.cardekho.com/images/carexteriorimages/930x620/Tata/Altroz/10707/1738305103049/front-left-side-47.jpg,1055000.0,1154000.0,1076000.0,1125000.0,1131000.0,1078000.0,1075000.0,1097000.0,1102000.0,1119000.0
tata,tata altroz,tata altroz xt diesel,hatchback cars,949990,diesel,1497,4.0,Manual,5,FWD,23.64,37.0,Disc,Drum,345.0,5,2501.0,True,Rear,True,True,185/60 R16,Radial Tubeless,True,2.0,False,False,https://www.cardekho.com/overview/Tata_Altroz/Tata_Altroz_XT_Diesel.htm,88,4000.0,200.0,1250.0,https://stimg.cardekho.com/images/carexteriorimages/930x620/Tata/Altroz/10707/1738305103049/front-left-side-47.jpg,1055000.0,1154000.0,1077000.0,1125000.0,1131000.0,1112000.0,1075000.0,1116000.0,1102000.0,1140000.0
tata,tata altroz,tata altroz xz plus s lux,hatchback cars,969990,petrol,1199,3.0,Manual,5,FWD,19.33,37.0,Disc,Drum,345.0,5,2501.0,True,Rear,True,True,185/60 R16,Radial Tubeless,True,6.0,False,False,https://www.cardekho.com/overview/Tata_Altroz/Tata_Altroz_XZ_Plus_S_LUX.htm,86,6000.0,115.0,3250.0,https://stimg.cardekho.com/images/carexteriorimages/930x620/Tata/Altroz/10707/1738305103049/front-left-side-47.jpg,1077000.0,1178000.0,1098000.0,1148000.0,1154000.0,1101000.0,1097000.0,1119000.0,1125000.0,1143000.0
tata,tata altroz,tata altroz xza dct,hatchback cars,969990,petrol,1199,3.0,Automatic,-1,FWD,18.5,37.0,Disc,Drum,345.0,5,2501.0,True,Rear,True,True,185/60 R16,Radial Tubeless,True,2.0,False,False,https://www.cardekho.com/overview/Tata_Altroz/Tata_Altroz_XZA_DCT.htm,86,6000.0,115.0,3250.0,https://stimg.cardekho.com/images/carexteriorimages/930x620/Tata/Altroz/10707/1738305103049/front-left-side-47.jpg,1077000.0,1178000.0,1098000.0,1148000.0,1154000.0,1101000.0,1097000.0,1119000.0,1125000.0,1143000.0
tata,tata altroz,tata altroz xz cng,hatchback cars,969990,cng,1199,3.0,Manual,5,FWD,26.2,37.0,Disc,Drum,210.0,5,2501.0,False,Rear,True,True,185/60 R16,Radial Tubeless,True,2.0,False,False,https://www.cardekho.com/overview/Tata_Altroz/Tata_Altroz_XZ_CNG.htm,72,6000.0,103.0,3500.0,https://stimg.cardekho.com/images/carexteriorimages/930x620/Tata/Altroz/10707/1738305103049/front-left-side-47.jpg,1077000.0,1180000.0,1098000.0,1148000.0,1154000.0,1101000.0,1097000.0,1081000.0,1126000.0,1106000.0
tata,tata altroz,tata altroz xz lux cng,hatchback cars,999990,cng,1199,3.0,Manual,5,FWD,26.2,37.0,Disc,Drum,345.0,5,2501.0,True,Rear,True,True,185/60 R16,Radial Tubeless,True,2.0,False,False,https://www.cardekho.com/overview/Tata_Altroz/Tata_Altroz_XZ_LUX_CNG.htm,72,6000.0,103.0,3500.0,https://stimg.cardekho.com/images/carexteriorimages/930x620/Tata/Altroz/10707/1738305103049/front-left-side-47.jpg,1110000.0,1216000.0,1132000.0,1183000.0,1190000.0,1134000.0,1130000.0,1114000.0,1160000.0,1138000.0
tata,tata altroz,tata altroz xz plus os,hatchback cars,999990,petrol,1199,3.0,Manual,5,FWD,19.33,37.0,Disc,Drum,345.0,5,2501.0,True,Rear,True,True,185/60 R16,Radial Tubeless,True,6.0,False,False,https://www.cardekho.com/overview/Tata_Altroz/Tata_Altroz_XZ_Plus_OS.htm,86,6000.0,115.0,3250.0,https://stimg.cardekho.com/images/carexteriorimages/930x620/Tata/Altroz/10707/1738305103049/front-left-side-47.jpg,1110000.0,1214000.0,1131000.0,1183000.0,1190000.0,1134000.0,1130000.0,1153000.0,1159000.0,1177000.0
tata,tata altroz,tata altroz xz plus s lux dark edition,hatchback cars,999990,petrol,1199,3.0,Manual,5,FWD,19.33,37.0,Disc,Drum,345.0,5,2501.0,True,Rear,True,True,185/60 R16,Radial Tubeless,True,6.0,False,False,https://www.cardekho.com/overview/Tata_Altroz/Tata_Altroz_XZ_Plus_S_LUX_Dark_Edition.htm,86,6000.0,115.0,3250.0,https://stimg.cardekho.com/images/carexteriorimages/930x620/Tata/Altroz/10707/1738305103049/front-left-side-47.jpg,1110000.0,1214000.0,1131000.0,1183000.0,1190000.0,1134000.0,1130000.0,1153000.0,1159000.0,1177000.0
tata,tata altroz,tata altroz xza lux dct,hatchback cars,999990,petrol,1199,3.0,Automatic,-1,FWD,19.33,37.0,Disc,Drum,345.0,5,2501.0,True,Rear,True,True,185/60 R16,Radial Tubeless,True,2.0,False,False,https://www.cardekho.com/overview/Tata_Altroz/Tata_Altroz_XZA_LUX_DCT.htm,86,6000.0,115.0,3250.0,https://stimg.cardekho.com/images/carexteriorimages/930x620/Tata/Altroz/10707/1738305103049/front-left-side-47.jpg,1110000.0,1214000.0,1131000.0,1183000.0,1190000.0,1134000.0,1130000.0,1153000.0,1159000.0,1177000.0
tata,tata altroz,tata altroz xz diesel,hatchback cars,999990,diesel,1497,4.0,Manual,5,FWD,23.64,37.0,Disc,Drum,345.0,5,2501.0,True,Rear,True,True,185/60 R16,Radial Tubeless,True,2.0,False,False,https://www.cardekho.com/overview/Tata_Altroz/Tata_Altroz_XZ_Diesel.htm,88,4000.0,200.0,1250.0,https://stimg.cardekho.com/images/carexteriorimages/930x620/Tata/Altroz/10707/1738305103049/front-left-side-47.jpg,1110000.0,1214000.0,1132000.0,1183000.0,1190000.0,1169000.0,1130000.0,1174000.0,1159000.0,1198000.0
tata,tata altroz,tata altroz xza plus s dct,hatchback cars,1019990,petrol,1199,3.0,Automatic,-1,FWD,19.33,37.0,Disc,Drum,345.0,5,2501.0,True,Rear,True,True,185/60 R16,"Tubeless,Radial",True,2.0,False,False,https://www.cardekho.com/overview/Tata_Altroz/Tata_Altroz_XZA_Plus_S_DCT.htm,86,6000.0,115.0,3250.0,https://stimg.cardekho.com/images/carexteriorimages/930x620/Tata/Altroz/10707/1738305103049/front-left-side-47.jpg,1142000.0,1282000.0,1164000.0,1267000.0,1254000.0,1167000.0,1183000.0,1197000.0,1192000.0,1221000.0
tata,tata altroz,tata altroz xz plus s cng,hatchback cars,1019990,cng,1199,3.0,Manual,5,FWD,26.2,37.0,Disc,Drum,210.0,5,2501.0,False,Rear,True,True,185/60 R16,Radial Tubeless,True,2.0,False,False,https://www.cardekho.com/overview/Tata_Altroz/Tata_Altroz_XZ_Plus_S_CNG.htm,72,6000.0,103.0,3500.0,https://stimg.cardekho.com/images/carexteriorimages/930x620/Tata/Altroz/10707/1738305103049/front-left-side-47.jpg,1142000.0,1284000.0,1164000.0,1267000.0,1254000.0,1167000.0,1183000.0,1156000.0,1193000.0,1182000.0
tata,tata altroz,tata altroz xz lux diesel,hatchback cars,1029990,diesel,1497,4.0,Manual,-1,FWD,19.33,37.0,Disc,Drum,345.0,5,2501.0,True,Rear,True,True,185/60 R16,"Tubeless,Radial",True,2.0,False,False,https://www.cardekho.com/overview/Tata_Altroz/Tata_Altroz_XZ_LUX_Diesel.htm,88,4000.0,200.0,1250.0,https://stimg.cardekho.com/images/carexteriorimages/930x620/Tata/Altroz/10707/1738305103049/front-left-side-47.jpg,1153000.0,1294000.0,1176000.0,1280000.0,1266000.0,1214000.0,1195000.0,1229000.0,1284000.0,1254000.0
tata,tata altroz,tata altroz xza plus s dark edition dct,hatchback cars,1049990,petrol,1199,3.0,Automatic,-1,FWD,18.5,37.0,Disc,Drum,345.0,5,2501.0,True,Rear,True,True,185/60 R16,"Tubeless,Radial",True,2.0,False,False,https://www.cardekho.com/overview/Tata_Altroz/Tata_Altroz_XZA_Plus_S_Dark_Edition_DCT.htm,86,6000.0,115.0,3250.0,https://stimg.cardekho.com/images/carexteriorimages/930x620/Tata/Altroz/10707/1738305103049/front-left-side-47.jpg,1175000.0,1319000.0,1198000.0,1304000.0,1290000.0,1200000.0,1218000.0,1231000.0,1226000.0,1257000.0
tata,tata altroz,tata altroz xz plus s diesel,hatchback cars,1049990,diesel,1497,4.0,Manual,5,FWD,23.64,37.0,Disc,Drum,345.0,5,2501.0,True,Rear,True,True,185/60 R16,Radial Tubeless,True,2.0,False,False,https://www.cardekho.com/overview/Tata_Altroz/Tata_Altroz_XZ_Plus_S_Diesel.htm,88,4000.0,200.0,1250.0,https://stimg.cardekho.com/images/carexteriorimages/930x620/Tata/Altroz/10707/1738305103049/front-left-side-47.jpg,1175000.0,1319000.0,1199000.0,1304000.0,1290000.0,1237000.0,1218000.0,1253000.0,1226000.0,1276000.0
tata,tata altroz,tata altroz xz plus s lux cng,hatchback cars,1069990,cng,1199,3.0,Manual,5,FWD,26.2,37.0,Disc,Drum,210.0,5,2501.0,True,Rear,True,True,185/60 R16,Radial Tubeless,True,6.0,False,False,https://www.cardekho.com/overview/Tata_Altroz/Tata_Altroz_XZ_Plus_S_LUX_CNG.htm,72,6000.0,103.0,3500.0,https://stimg.cardekho.com/images/carexteriorimages/930x620/Tata/Altroz/10707/1738305103049/front-left-side-47.jpg,1197000.0,1346000.0,1220000.0,1329000.0,1315000.0,1223000.0,1240000.0,1212000.0,1251000.0,1238000.0
tata,tata altroz,tata altroz xza plus s lux dct,hatchback cars,1069990,petrol,1199,3.0,Automatic,-1,FWD,19.33,37.0,Disc,Drum,345.0,5,2501.0,True,Rear,True,True,185/60 R16,Radial Tubeless,True,6.0,False,False,https://www.cardekho.com/overview/Tata_Altroz/Tata_Altroz_XZA_Plus_S_LUX_DCT.htm,86,6000.0,115.0,3250.0,https://stimg.cardekho.com/images/carexteriorimages/930x620/Tata/Altroz/10707/1738305103049/front-left-side-47.jpg,1197000.0,1344000.0,1220000.0,1329000.0,1315000.0,1223000.0,1240000.0,1254000.0,1249000.0,1280000.0
tata,tata altroz,tata altroz xz plus s dark edition diesel,hatchback cars,1079990,diesel,1497,4.0,Manual,5,FWD,23.64,37.0,Disc,Drum,345.0,5,2501.0,True,Rear,True,True,185/60 R16,Radial Tubeless,True,2.0,False,False,https://www.cardekho.com/overview/Tata_Altroz/Tata_Altroz_XZ_Plus_S_Dark_Edition_Diesel.htm,88,4000.0,200.0,1250.0,https://stimg.cardekho.com/images/carexteriorimages/930x620/Tata/Altroz/10707/1738305103049/front-left-side-47.jpg,1208000.0,1356000.0,1232000.0,1329000.0,1327000.0,1272000.0,1252000.0,1288000.0,1261000.0,1312000.0
tata,tata altroz,tata altroz xz plus s lux diesel,hatchback cars,1099990,diesel,1497,3.0,Manual,5,FWD,19.33,37.0,Disc,Drum,345.0,5,2501.0,True,Rear,True,True,185/60 R16,Radial Tubeless,True,6.0,False,False,https://www.cardekho.com/overview/Tata_Altroz/Tata_Altroz_XZ_Plus_S_LUX_Diesel.htm,88,4000.0,200.0,1250.0,https://stimg.cardekho.com/images/carexteriorimages/930x620/Tata/Altroz/10707/1738305103049/front-left-side-47.jpg,1230000.0,1381000.0,1255000.0,1365000.0,1351000.0,1295000.0,1275000.0,1311000.0,1203000.0,1338000.0
tata,tata altroz,tata altroz xza plus s lux dark edition dct,hatchback cars,1099990,petrol,1199,3.0,Automatic,-1,FWD,19.33,37.0,Disc,Drum,345.0,5,2501.0,True,Rear,True,True,185/60 R16,Radial Tubeless,True,6.0,False,False,https://www.cardekho.com/overview/Tata_Altroz/Tata_Altroz_XZA_Plus_S_LUX_Dark_Edition_DCT.htm,86,6000.0,115.0,3250.0,https://stimg.cardekho.com/images/carexteriorimages/930x620/Tata/Altroz/10707/1738305103049/front-left-side-47.jpg,1230000.0,1381000.0,1254000.0,1365000.0,1351000.0,1257000.0,1275000.0,1289000.0,1284000.0,1315000.0
tata,tata altroz,tata altroz xz plus os cng,hatchback cars,1099990,cng,1199,3.0,Manual,5,FWD,26.2,37.0,Disc,Drum,210.0,5,2501.0,False,Rear,True,True,185/60 R16,Radial Tubeless,True,6.0,False,False,https://www.cardekho.com/overview/Tata_Altroz/Tata_Altroz_XZ_Plus_OS_CNG.htm,72,6000.0,103.0,3500.0,https://stimg.cardekho.com/images/carexteriorimages/930x620/Tata/Altroz/10707/1738305103049/front-left-side-47.jpg,1230000.0,1381000.0,1254000.0,1365000.0,1351000.0,1257000.0,1275000.0,1246000.0,1286000.0,1270000.0
tata,tata altroz,tata altroz xza plus os dct,hatchback cars,1099990,petrol,1199,3.0,Automatic,-1,FWD,18.5,37.0,Disc,Drum,345.0,5,2501.0,True,Rear,True,True,185/60 R16,Radial Tubeless,True,6.0,False,False,https://www.cardekho.com/overview/Tata_Altroz/Tata_Altroz_XZA_Plus_OS_DCT.htm,86,6000.0,115.0,3250.0,https://stimg.cardekho.com/images/carexteriorimages/930x620/Tata/Altroz/10707/1738305103049/front-left-side-47.jpg,1230000.0,1381000.0,1254000.0,1365000.0,1351000.0,1257000.0,1275000.0,1289000.0,1284000.0,1315000.0
tata,tata altroz,tata altroz xz plus s lux dark edition diesel,hatchback cars,1129990,diesel,1497,4.0,Manual,5,FWD,19.33,37.0,Disc,Drum,345.0,5,2501.0,True,Rear,True,True,185/60 R16,Radial Tubeless,True,6.0,False,False,https://www.cardekho.com/overview/Tata_Altroz/Tata_Altroz_XZ_Plus_S_LUX_Dark_Edition_Diesel.htm,88,4000.0,200.0,1250.0,https://stimg.cardekho.com/images/carexteriorimages/930x620/Tata/Altroz/10707/1738305103049/front-left-side-47.jpg,1263000.0,1418000.0,1289000.0,1402000.0,1388000.0,1330000.0,1309000.0,1347000.0,1318000.0,1374000.0
tata,tata curvv ev,tata curvv ev creative 45,suv cars,1749000,electric(battery),-1,,Automatic,-1,FWD,,,,,,,,True,Rear,True,True,215/60 R17,Low Rolling Resistance,True,6.0,False,True,https://www.cardekho.com/overview/Tata_Curvv_EV/Tata_Curvv_EV_Creative_45.htm,148,,215.0,,https://stimg.cardekho.com/images/carexteriorimages/930x620/Tata/Curvv-EV/8935/1738313320522/front-left-side-47.jpg,1945000.0,1870000.0,1860000.0000000002,1839999.9999999998,1839999.9999999998,1820000.0,1848000.0,1839999.9999999998,1917000.0000000002,1839999.9999999998
tata,tata curvv ev,tata curvv ev accomplished 45,suv cars,1849000,electric(battery),-1,,Automatic,-1,FWD,,,,,,,,True,Rear,True,True,215/60 R17,Low Rolling Resistance,True,6.0,False,True,https://www.cardekho.com/overview/Tata_Curvv_EV/Tata_Curvv_EV_Accomplished_45.htm,148,,215.0,,https://stimg.cardekho.com/images/carexteriorimages/930x620/Tata/Curvv-EV/8935/1738313320522/front-left-side-47.jpg,2055000.0,1976000.0000000002,1964999.9999999998,1945000.0,1945000.0,1923000.0,1952000.0,1945000.0,2025000.0,1945000.0
tata,tata curvv ev,tata curvv ev accomplished 55,suv cars,1925000,electric(battery),-1,,Automatic,-1,FWD,,,,,,,,True,Rear,True,True,215/60 R17,Low Rolling Resistance,True,6.0,False,True,https://www.cardekho.com/overview/Tata_Curvv_EV/Tata_Curvv_EV_Accomplished_55.htm,165,,215.0,,https://stimg.cardekho.com/images/carexteriorimages/930x620/Tata/Curvv-EV/8935/1738313320522/front-left-side-47.jpg,2139000.0,2055999.9999999998,2044000.0000000002,2023999.9999999998,2023999.9999999998,2000000.0,2030999.9999999998,2023999.9999999998,2107000.0,2023999.9999999998
tata,tata curvv ev,tata curvv ev accomplished plus s 45,suv cars,1929000,electric(battery),-1,,Automatic,-1,FWD,,44.0,,,973.0,,,True,Front &amp; Rear,True,True,215/60 R17,Low Rolling Resistance,True,6.0,False,True,https://www.cardekho.com/overview/Tata_Curvv_EV/Tata_Curvv_EV_Accomplished_Plus_S_45.htm,148,,215.0,,https://stimg.cardekho.com/images/carexteriorimages/930x620/Tata/Curvv-EV/8935/1738313320522/front-left-side-47.jpg,2144000.0,2060000.0000000002,2048999.9999999998,2028000.0,2028000.0,2005000.0,2036000.0,2028000.0,2111000.0,2028000.0
tata,tata curvv ev,tata curvv ev accomplished plus s 55,suv cars,1999000,electric(battery),-1,,Automatic,-1,FWD,,,,,,,,True,Front &amp; Rear,True,True,215/60 R17,Low Rolling Resistance,True,6.0,False,True,https://www.cardekho.com/overview/Tata_Curvv_EV/Tata_Curvv_EV_Accomplished_Plus_S_55.htm,165,,215.0,,https://stimg.cardekho.com/images/carexteriorimages/930x620/Tata/Curvv-EV/8935/1738313320522/front-left-side-47.jpg,2221000.0,2134000.0,2122000.0,2101000.0,2101000.0,2076000.0000000002,2109000.0,2101000.0,2187000.0,2101000.0
tata,tata curvv ev,tata curvv ev empowered plus 55,suv cars,2125000,electric(battery),-1,,Automatic,-1,FWD,,44.0,,,973.0,,,True,,True,True,215/55 R18,Low Rolling Resistance,True,6.0,False,True,https://www.cardekho.com/overview/Tata_Curvv_EV/Tata_Curvv_EV_Empowered_Plus_55.htm,165,,215.0,,https://stimg.cardekho.com/images/carexteriorimages/930x620/Tata/Curvv-EV/8935/1738313320522/front-left-side-47.jpg,2361000.0,2266000.0,2254000.0,2233000.0,2233000.0,2205000.0,2240000.0,2233000.0,2323000.0,2233000.0
tata,tata curvv ev,tata curvv ev empowered plus a 55,suv cars,2199000,electric(battery),-1,,Automatic,-1,FWD,,,,,,,,True,Front &amp; Rear,True,True,215/55 R18,Low Rolling Resistance,True,6.0,False,True,https://www.cardekho.com/overview/Tata_Curvv_EV/Tata_Curvv_EV_Empowered_Plus_A_55.htm,165,,215.0,,https://stimg.cardekho.com/images/carexteriorimages/930x620/Tata/Curvv-EV/8935/1738313320522/front-left-side-47.jpg,2442000.0,2344000.0,2332000.0,2311000.0,2311000.0,2281000.0,2317000.0,2311000.0,2403000.0,2311000.0
tata,tata tigor,tata tigor xm,sedan cars,599990,petrol,1199,3.0,Manual,5,FWD,19.28,35.0,Disc,Drum,419.0,5,2450.0,False,Rear,False,False,175/65 R14,Radial Tubeless,False,2.0,False,False,https://www.cardekho.com/overview/Tata_Tigor/Tata_Tigor_XM.htm,84,6000.0,113.0,3300.0,https://stimg.cardekho.com/images/carexteriorimages/930x620/Tata/Tigor/10670/1738151234612/front-left-side-47.jpg,671000.0,735000.0,686000.0,717000.0,719000.0,688000.0,685000.0,700000.0,762000.0,715000.0
tata,tata tigor,tata tigor xt,sedan cars,669990,petrol,1199,3.0,Manual,5,FWD,19.28,,Disc,Drum,419.0,5,2450.0,False,Rear,False,False,175/65 R14,Radial Tubeless,False,2.0,False,False,https://www.cardekho.com/overview/Tata_Tigor/Tata_Tigor_XT.htm,84,6000.0,113.0,3300.0,https://stimg.cardekho.com/images/carexteriorimages/930x620/Tata/Tigor/10670/1738151234612/front-left-side-47.jpg,748000.0,819000.0,764000.0,795000.0,801000.0,766000.0,763000.0,779000.0,783000.0,796000.0
tata,tata tigor,tata tigor xz,sedan cars,729990,petrol,1199,3.0,Manual,5,FWD,19.28,35.0,Disc,Drum,419.0,5,2450.0,False,Rear,False,False,175/65 R14,Radial Tubeless,False,2.0,False,False,https://www.cardekho.com/overview/Tata_Tigor/Tata_Tigor_XZ.htm,84,6000.0,113.0,3300.0,https://stimg.cardekho.com/images/carexteriorimages/930x620/Tata/Tigor/10670/1738151234612/front-left-side-47.jpg,813000.0000000001,891000.0,831000.0,869000.0,872000.0000000001,833000.0,830000.0000000001,847000.0000000001,819000.0,865000.0
